timestamp,open,high,low,close,volume
2023-05-31 20:00:00,413.164,413.725,413.129,413.693,1849446
2023-05-31 19:55:00,413.703,413.775,413.643,413.683,16660
2023-05-31 19:50:00,413.678,413.785,413.643,413.683,13966
2023-05-31 19:45:00,413.56,413.715,413.524,413.663,6794
2023-05-31 19:40:00,413.461,413.577,413.396,413.525,7018
2023-05-31 19:35:00,413.362,413.488,413.327,413.436,2264
2023-05-31 19:30:00,413.347,413.419,413.292,413.356,3610
2023-05-31 19:25:00,413.392,413.409,413.277,413.317,2981
2023-05-31 19:20:00,413.362,413.419,413.257,413.371,4666
2023-05-31 19:15:00,413.283,413.389,413.248,413.337,1568
2023-05-31 19:10:00,413.293,413.33,413.228,413.258,1154
2023-05-31 19:05:00,413.362,413.369,413.218,413.297,4170
2023-05-31 19:00:00,413.402,413.508,413.307,413.356,5597
2023-05-31 18:55:00,413.332,413.409,412.89,413.366,963843
2023-05-31 18:50:00,413.085,413.389,413.03,413.307,11960
2023-05-31 18:45:00,413.11,413.132,413.01,413.089,1034
2023-05-31 18:40:00,413.159,413.211,413.089,413.099,1791
2023-05-31 18:35:00,413.065,413.221,413.03,413.149,1747
2023-05-31 18:30:00,413.164,413.172,413.02,413.045,1849665
2023-05-31 18:25:00,413.194,413.241,413.079,413.089,1894
2023-05-31 18:20:00,413.105,413.216,413.02,413.183,3815
2023-05-31 18:15:00,413.08,413.221,413.02,413.06,41365
2023-05-31 18:10:00,413.016,413.102,412.931,413.06,32558
2023-05-31 18:05:00,413.115,413.172,412.941,412.991,42499
2023-05-31 18:00:00,412.976,413.172,412.941,413.099,27691
2023-05-31 17:55:00,413.006,413.063,412.931,412.941,3154
2023-05-31 17:50:00,412.937,413.083,412.892,413.01,15958
2023-05-31 17:45:00,413.016,413.023,412.892,412.921,8341
2023-05-31 17:40:00,413.075,413.102,412.921,412.991,5333
2023-05-31 17:35:00,413.075,413.102,412.951,413.005,17226
2023-05-31 17:30:00,413.115,413.172,412.901,413.05,35874
2023-05-31 17:25:00,413.095,413.122,413.03,413.089,16985
2023-05-31 17:20:00,413.055,413.102,412.941,413.06,7046
2023-05-31 17:15:00,413.055,413.063,412.931,412.991,1691
2023-05-31 17:10:00,412.976,413.093,412.921,412.991,24518
2023-05-31 17:05:00,413.065,413.073,412.921,412.931,15254
2023-05-31 17:00:00,412.976,413.102,412.941,413.04,21127
2023-05-31 16:55:00,413.228,413.261,412.921,412.941,1666361
