timestamp,open,high,low,close,volume
2024-03-28 20:00:00,523.0700,523.0700,523.0700,523.0700,2358330
2024-03-28 19:55:00,523.0500,523.0500,522.9500,522.9500,5302
2024-03-28 19:50:00,523.0250,523.1000,522.9600,523.0500,138
2024-03-28 19:45:00,523.0100,523.1300,522.9500,523.0000,754
2024-03-28 19:40:00,523.0900,523.0900,523.0000,523.0250,230
2024-03-28 19:35:00,523.1800,523.1800,523.0000,523.0800,722
2024-03-28 19:30:00,523.1050,523.1900,523.0500,523.0500,310
2024-03-28 19:25:00,523.0950,523.1900,523.0600,523.1900,555
2024-03-28 19:20:00,522.9750,523.0850,522.9750,523.0850,297
2024-03-28 19:15:00,523.0100,523.0100,522.9030,522.9750,968
2024-03-28 19:10:00,523.1500,523.1770,523.0100,523.0100,357
2024-03-28 19:05:00,523.1650,523.2500,523.0100,523.0100,594
2024-03-28 19:00:00,523.3000,523.3000,523.0100,523.1650,6281
2024-03-28 18:55:00,523.2000,523.3000,523.1900,523.2450,841
2024-03-28 18:50:00,523.2500,523.3800,523.2000,523.2500,2241
2024-03-28 18:45:00,523.3750,523.3750,523.2300,523.2500,8203
2024-03-28 18:40:00,523.3850,523.4100,523.3700,523.3800,3779
2024-03-28 18:35:00,523.4100,523.4400,523.3700,523.3700,818
2024-03-28 18:30:00,523.0700,523.4500,523.0700,523.4300,2359106
2024-03-28 18:25:00,523.3500,523.4500,523.3100,523.3800,613
2024-03-28 18:20:00,523.3500,523.5700,523.3000,523.4000,16190
2024-03-28 18:15:00,523.2700,523.3800,523.2500,523.3600,13374
2024-03-28 18:10:00,523.2400,523.2700,523.2000,523.2700,9455
2024-03-28 18:05:00,523.0200,523.2500,523.0200,523.2000,22033
2024-03-28 18:00:00,522.8650,523.0800,522.8550,523.0200,9039
2024-03-28 17:55:00,522.9000,522.9000,522.8400,522.8750,2030
2024-03-28 17:50:00,522.8500,522.9000,522.8200,522.8750,1191
2024-03-28 17:45:00,522.9000,522.9000,522.8100,522.8500,4922
2024-03-28 17:40:00,522.9350,522.9880,522.8600,522.8900,3899
2024-03-28 17:35:00,522.8300,522.9900,522.8200,522.9000,33315
2024-03-28 17:30:00,522.8900,522.9000,522.8000,522.8400,24971
2024-03-28 17:25:00,523.0100,523.0700,522.9000,522.9000,36082
2024-03-28 17:20:00,522.9900,523.0100,522.9500,523.0100,8157
2024-03-28 17:15:00,523.0000,523.0100,522.9750,522.9850,14988
2024-03-28 17:10:00,523.0000,523.0700,522.9900,523.0000,111690
2024-03-28 17:05:00,523.0250,523.0700,523.0000,523.0150,504981
2024-03-28 17:00:00,523.0500,523.0500,522.9900,523.0500,259
2024-03-28 16:55:00,523.0050,523.0300,522.9600,523.0200,33076
2024-03-28 16:50:00,522.9950,523.0300,522.9800,523.0000,3820
2024-03-28 16:45:00,523.0200,523.0300,522.9600,522.9700,4413
2024-03-28 16:40:00,522.9600,523.0400,522.9400,523.0200,29650
2024-03-28 16:35:00,523.1600,523.1600,522.9400,522.9400,17515
2024-03-28 16:30:00,523.2000,523.2400,523.1000,523.1200,113261
2024-03-28 16:25:00,523.2400,523.2600,523.0700,523.2000,127230
2024-03-28 16:20:00,523.2500,523.3200,521.7550,523.2500,149109
2024-03-28 16:15:00,523.2400,523.4960,522.9070,523.2700,4703824
2024-03-28 16:10:00,523.0700,523.4910,523.0700,523.2400,14748431
2024-03-28 16:05:00,523.1300,523.4950,523.0400,523.2800,443120
2024-03-28 16:00:00,523.1200,523.4520,522.7700,523.1200,8492713
2024-03-28 15:55:00,523.9100,524.2000,522.9300,523.1200,6893506
2024-03-28 15:50:00,523.8700,524.1000,523.5800,523.9100,2884013
2024-03-28 15:45:00,524.0800,524.1400,523.7500,523.8800,1198638
2024-03-28 15:40:00,524.0200,524.2100,523.8050,524.0800,1650077
2024-03-28 15:35:00,524.2490,524.2900,523.8750,524.0250,1856952
2024-03-28 15:30:00,524.4600,524.6100,524.0700,524.2420,1657882
2024-03-28 15:25:00,524.2500,524.5800,524.1900,524.4580,1503416
2024-03-28 15:20:00,524.2500,524.2900,524.0500,524.2500,1203099
2024-03-28 15:15:00,524.0900,524.2850,524.0500,524.2420,651390
2024-03-28 15:10:00,524.0300,524.2200,523.9000,524.0900,670621
2024-03-28 15:05:00,523.8100,524.0550,523.6000,524.0300,908300
2024-03-28 15:00:00,524.1400,524.3600,523.7800,523.8000,976778
2024-03-28 14:55:00,523.5800,524.2850,523.5400,524.1300,1576696
2024-03-28 14:50:00,523.4000,523.5800,523.3200,523.5800,710597
2024-03-28 14:45:00,523.1390,523.4300,523.1000,523.3900,555655
2024-03-28 14:40:00,523.4200,523.4200,523.0200,523.1400,689386
2024-03-28 14:35:00,523.4200,523.5200,523.3550,523.4300,403036
2024-03-28 14:30:00,523.5250,523.5700,523.3650,523.4100,314407
2024-03-28 14:25:00,523.4100,523.5800,523.3550,523.5200,499833
2024-03-28 14:20:00,523.3780,523.5400,523.3700,523.4100,436799
2024-03-28 14:15:00,523.5700,523.6150,523.3750,523.3800,605550
2024-03-28 14:10:00,523.5250,523.6450,523.4900,523.5510,489895
2024-03-28 14:05:00,523.2640,523.5800,523.2000,523.5250,510510
