timestamp,open,high,low,close,volume
2023-07-31 20:00:00,454.33,454.336,454.307,454.316,1818751
2023-07-31 19:55:00,454.35,454.376,454.287,454.356,3290
2023-07-31 19:50:00,454.345,454.376,454.267,454.336,14126
2023-07-31 19:45:00,454.301,454.366,454.277,454.346,4463
2023-07-31 19:40:00,454.32,454.346,454.277,454.306,2177
2023-07-31 19:35:00,454.296,454.416,454.272,454.311,1523
2023-07-31 19:30:00,454.261,454.297,454.228,454.276,510
2023-07-31 19:25:00,454.301,454.306,454.228,454.242,1126
2023-07-31 19:20:00,454.31,454.346,454.277,454.316,387
2023-07-31 19:15:00,454.296,454.351,454.247,454.296,516
2023-07-31 19:10:00,454.271,454.346,454.237,454.247,549
2023-07-31 19:05:00,454.325,454.331,454.247,454.257,3285
2023-07-31 19:00:00,454.35,454.376,454.267,454.296,363
2023-07-31 18:55:00,454.291,454.356,454.247,454.306,4151
2023-07-31 18:50:00,454.4,454.406,454.277,454.306,4977
2023-07-31 18:45:00,454.33,454.406,454.307,454.361,5367
2023-07-31 18:40:00,454.37,454.406,454.297,454.316,466
2023-07-31 18:35:00,454.35,454.406,454.297,454.331,1796
2023-07-31 18:30:00,454.33,454.436,454.267,454.306,1826746
2023-07-31 18:25:00,454.509,454.515,454.396,454.415,1595
2023-07-31 18:20:00,454.529,454.545,454.416,454.503,20971
2023-07-31 18:15:00,454.569,454.604,454.505,454.515,3222
2023-07-31 18:10:00,454.559,454.589,454.515,454.569,8634
2023-07-31 18:05:00,454.598,454.634,454.495,454.549,2541
2023-07-31 18:00:00,454.489,454.624,454.466,454.594,19637
2023-07-31 17:55:00,454.459,454.525,454.426,454.49,20638
2023-07-31 17:50:00,454.459,454.475,454.426,454.455,1725
2023-07-31 17:45:00,454.449,454.485,454.416,454.425,1220
2023-07-31 17:40:00,454.439,454.485,454.386,454.43,179
2023-07-31 17:35:00,454.469,454.475,454.386,454.425,5374
2023-07-31 17:30:00,454.439,454.475,454.307,454.455,444672
2023-07-31 17:25:00,454.449,454.475,454.376,454.435,1650
2023-07-31 17:20:00,454.459,454.475,454.416,454.445,783
2023-07-31 17:15:00,454.449,454.475,454.416,454.435,3105
2023-07-31 17:10:00,454.4,454.475,430.675,454.44,2122
2023-07-31 17:05:00,454.43,454.485,454.366,454.376,8805
2023-07-31 17:00:00,454.489,454.495,454.416,454.425,3415
2023-07-31 16:55:00,454.449,454.535,454.426,454.455,11377
2023-07-31 16:50:00,454.439,454.475,454.307,454.445,13290
2023-07-31 16:45:00,454.439,454.465,454.307,454.435,60754
