timestamp,open,high,low,close,volume
2023-10-31 20:00:00,416.509,416.513,416.502,416.508,2178280
2023-10-31 19:55:00,415.573,415.667,415.536,415.592,10358
2023-10-31 19:50:00,415.513,415.587,415.466,415.572,1413
2023-10-31 19:45:00,415.573,415.577,415.476,415.512,2696
2023-10-31 19:40:00,415.523,415.577,415.486,415.572,13558
2023-10-31 19:35:00,415.523,415.557,415.436,415.512,3291
2023-10-31 19:30:00,415.583,415.587,415.506,415.512,7547
2023-10-31 19:25:00,415.573,415.597,415.531,415.582,1668
2023-10-31 19:20:00,415.623,415.627,415.545,415.602,2461
2023-10-31 19:15:00,415.553,415.627,415.516,415.612,3207
2023-10-31 19:10:00,415.593,415.597,415.506,415.512,2727
2023-10-31 19:05:00,415.563,415.637,415.506,415.612,2033
2023-10-31 19:00:00,415.832,415.896,415.526,415.562,2356
2023-10-31 18:55:00,415.832,415.846,415.814,415.831,462
2023-10-31 18:50:00,415.762,415.866,415.755,415.841,1882
2023-10-31 18:45:00,415.787,415.816,415.735,415.761,1680
2023-10-31 18:40:00,415.672,415.816,415.655,415.791,2379
2023-10-31 18:35:00,415.618,415.716,415.61,415.672,1106
2023-10-31 18:30:00,416.509,416.513,415.615,415.622,2181771
2023-10-31 18:25:00,415.583,415.647,415.506,415.642,1203
2023-10-31 18:20:00,415.712,415.717,415.585,415.622,7567
2023-10-31 18:15:00,415.672,415.727,415.625,415.712,2127
2023-10-31 18:10:00,415.662,415.697,415.555,415.662,3810
2023-10-31 18:05:00,415.702,415.707,415.545,415.662,5886
2023-10-31 18:00:00,415.892,416.015,415.685,415.712,14274
2023-10-31 17:55:00,415.832,415.916,415.804,415.811,2476
2023-10-31 17:50:00,415.822,415.886,415.794,415.861,816
2023-10-31 17:45:00,415.782,415.916,415.715,415.821,6805
2023-10-31 17:40:00,415.852,415.876,415.685,415.761,9934
2023-10-31 17:35:00,415.862,443.421,415.785,415.841,7688
2023-10-31 17:30:00,415.782,415.906,415.745,415.846,2807
2023-10-31 17:25:00,415.812,415.916,415.766,415.801,3348
2023-10-31 17:20:00,415.872,415.916,415.705,415.791,22081
2023-10-31 17:15:00,415.822,415.936,415.755,415.871,23571
2023-10-31 17:10:00,415.782,415.916,415.695,415.861,14262
2023-10-31 17:05:00,415.682,415.816,415.605,415.811,14946
2023-10-31 17:00:00,415.762,416.513,415.635,415.672,1152709
2023-10-31 16:55:00,415.613,415.717,415.575,415.712,11313
2023-10-31 16:50:00,415.563,416.513,415.536,415.592,121670
2023-10-31 16:45:00,415.623,416.513,415.536,415.552,22048
2023-10-31 16:40:00,415.633,416.513,415.555,415.582,178198
2023-10-31 16:35:00,415.623,415.677,415.545,415.642,141312
2023-10-31 16:30:00,415.662,415.697,413.932,415.612,409719
2023-10-31 16:25:00,415.732,415.816,415.655,415.682,78249
2023-10-31 16:20:00,415.752,416.513,415.635,415.702,64576
2023-10-31 16:15:00,415.921,416.513,413.932,415.742,631960
2023-10-31 16:10:00,416.509,416.625,415.854,415.931,5641166
2023-10-31 16:05:00,416.051,416.628,414.002,416.09,455314
2023-10-31 16:00:00,416.539,416.643,416.004,416.06,5400636
2023-10-31 15:55:00,416.439,416.822,416.372,416.538,5977158
2023-10-31 15:50:00,416.34,416.543,416.123,416.439,3387620
2023-10-31 15:45:00,416.33,416.384,416.063,416.339,1846136
2023-10-31 15:40:00,416.001,416.344,415.884,416.329,2033905
2023-10-31 15:35:00,416.3,416.379,415.979,416.01,1767721
2023-10-31 15:30:00,416.564,416.568,416.243,416.289,1074213
2023-10-31 15:25:00,416.39,416.599,416.273,416.55,1013027
2023-10-31 15:20:00,416.629,416.698,416.233,416.379,701951
2023-10-31 15:15:00,416.509,416.703,416.422,416.638,613023
2023-10-31 15:10:00,416.698,416.812,416.482,416.516,787960
2023-10-31 15:05:00,416.758,416.782,416.397,416.698,969800
2023-10-31 15:00:00,416.419,416.842,416.412,416.757,1185513
2023-10-31 14:55:00,416.18,416.543,416.163,416.414,830009
2023-10-31 14:50:00,416.15,416.314,416.058,416.18,543738
2023-10-31 14:45:00,415.976,416.334,415.789,416.142,803477
2023-10-31 14:40:00,415.603,416.055,415.545,415.981,640630
2023-10-31 14:35:00,415.623,415.741,415.436,415.602,404850
2023-10-31 14:30:00,415.404,415.746,415.376,415.622,548948
2023-10-31 14:25:00,415.623,415.627,415.386,415.393,591354
2023-10-31 14:20:00,415.692,415.876,415.466,415.627,597407
2023-10-31 14:15:00,415.882,416.085,415.635,415.689,861814
2023-10-31 14:10:00,416.051,416.165,415.874,415.881,631965
2023-10-31 14:05:00,416.17,416.284,416.014,416.05,657840
2023-10-31 14:00:00,416.17,416.384,416.032,416.16,1007028
2023-10-31 13:55:00,416.101,416.249,415.964,416.153,606999
2023-10-31 13:50:00,415.742,416.185,415.645,416.1,697630
2023-10-31 13:45:00,415.862,415.886,415.645,415.732,696812
2023-10-31 13:40:00,415.623,416.135,415.466,415.869,996767
2023-10-31 13:35:00,415.648,415.707,415.326,415.622,595765
2023-10-31 13:30:00,415.294,415.717,415.282,415.642,958142
2023-10-31 13:25:00,415.224,415.338,414.888,415.283,651859
